Id,FriendlyName,Category,Priority
59d64f2f86f77417193ef8b3,Wooden AK-74 handguard (6P1 Sb.6-1),Attachments,1 Low
5648b0744bdc2d363b8b4578,Wooden AK-74 handguard (6P20 Sb.6),Attachments,1 Low
59e898ee86f77427614bd225,Wooden AKM / VPO-209 handguard,Attachments,1 Low
57dc32dc245977596d4ef3d3,Wooden AKS-74U Handguard (6P26 Sb.6),Attachments,1 Low
5909d45286f77465a8136dc6,Wood ammobox,Lootable,3 High
5d2c829448f0353a5c7d6674,Wooden CAF WASR 10-63 handguard,Attachments,1 Low
59e3647686f774176a362507,Wooden clock,Barter Items,2 Medium
578f87ad245977356274f2cc,Wooden crate,Lootable,2 Medium
5a0071d486f77404e23a12b2,Wooden Izhmash AKM pistol grip for AK,Attachments,1 Low
5c00076d0db834001d23ee1f,Wooden Sig Sauer Elite pistol grip for P226,Attachments,1 Low
574dad8024597745964bf05c,Wooden stock 56-A-231 Sb.5,Attachments,1 Low
587e0531245977466077a0f7,Wooden stock for Molot OP-SKS,Attachments,1 Low
56083cba4bdc2de22e8b456f,Wooden stock for MP-133/153,Attachments,1 Low
59e6284f86f77440d569536f,Wooden VPO-136 handguard,Attachments,1 Low
5900b89686f7744e704a8747,Woods plan,Tools,1 Low
5a29276886f77435ed1b117c,Working hard drive,Quest,1 Low
5d1b304286f774253763a528,Working LCD,Barter Items,2 Medium
590c311186f77424d1667482,Wrench,Barter Items,1 Low
5a351711c4a282000b1521a4,X Products X-5 MP5 50-round 9x19 magazine,Attachments,1 Low
5addccf45acfc400185c2989,X-14 M14 50 round 7.62x51 magazine,Attachments,2 Medium
56def37dd2720bec348b456a,X400 tactical flashlight,Attachments,1 Low
5cfe8010d7ad1a59283b14c6,X-47 AK 7.62x39 50 rnd magazine,Attachments,2 Medium
590c346786f77423e50ed342,Xenomorph sealing foam,Barter Items,1 Low
5b7bef9c5acfc43d102852ec,X-FAL FAL/SA-58 7.62x51 50 rnd magazine,Attachments,1 Low
5a957c3fa2750c00137fa5f7,XRSU47SU Tactical Handguard for AKS-74U,Attachments,2 Medium
5a78948ec5856700177b1124,XS Short rail with Ghost ring for M870,Attachments,1 Low
576a581d2459771e7b1bc4f1,Yarygin MP-443 Grach 9x19 pistol,Weapons P,1 Low
591ae8f986f77406f854be45,Yotota car key,Keys,1 Low
5a0c27731526d80618476ac4,Zarya,Weapons T,1 Low
5c617a5f2e2216000f1e81b3,Zenit B-10 AK Handguard,Attachments,1 Low
5649af884bdc2d1b2b8b4589,Zenit B-33 dust cover for AK-74,Attachments,1 Low
5649ab884bdc2ded0b8b457f,Zenit DTK-1 7.62x39 & 5.45x39 muzzlebrake & compensator for AK,Attachments,1 Low
59fb257e86f7742981561852,Zenit DTK-4M muzzle brake,Attachments,2 Medium
5c5952732e2216398b5abda2,Zenit Perst-3 tactical device,Attachments,3 High
5b222d405acfc400153af4fe,"Zenit PT-1 ""Klassika"" stock",Attachments,1 Low
59ecc3dd86f7746dc827481c,"Zenit PT-3 ""Klassika"" stock",Attachments,2 Medium
5c1bc4812e22164bef5cfde7,Zenit RK-0 Foregrip,Attachments,1 Low
5c1bc5612e221602b5429350,Zenit RK-1 Foregrip,Attachments,2 Medium
5c1cd46f2e22164bef5cfedb,RK-1 B-25U,Attachments,3 High
5c1bc5af2e221602b412949b,RK-2,Attachments,3 High
5649ae4a4bdc2d1b2b8b4588,Zenit RK-3 AK pistol grip,Attachments,1 Low
5c1bc5fb2e221602b1779b32,Zenit RK-4 Foregrip,Attachments,1 Low
5c1bc7432e221602b412949d,Zenit RK-5 Foregrip,Attachments,1 Low
5c1bc7752e221602b1779b34,Zenit RK-6 Foregrip,Attachments,1 Low
5648ac824bdc2ded0b8b457d,Zenit RP-1 charge handle for AK,Attachments,1 Low
5c82342f2e221644f31c060e,Zenit-Belomo PSO 1 4x24 scope,Attachments,1 Low
5c82343a2e221644f31c0611,Zenit-Belomo PSO 1M2 4x24 scope,Attachments,1 Low
576fd4ec2459777f0b518431,Zenit-Belomo PSO 1M2-1 4x24 scope,Attachments,1 Low
5a71e22f8dc32e00094b97f4,Zev Tech Hex Gen3 slide,Attachments,2 Medium
5a71e1868dc32e00094b97f3,Zev Tech sight mount cap,Attachments,1 Low
5c0e5edb86f77461f55ed1f7,Zhuk-3 Press armor,Armor Vest,1 Low
5c0e625a86f7742d77340f62,Zhuk-6a Armor,Armor Vest,3 High
5b0e794b5acfc47a877359b2,Zhukov-S for AK,Attachments,2 Medium
56742c2e4bdc2d95058b456d,Zibbo,Barter Items,2 Medium
5939a00786f7742fe8132936,Zibbo gold,Quest,1 Low
57d152ec245977144076ccdf,ZMZ Polymer pistol grip for PP-91,Attachments,1 Low
5aa7e3abe5b5b000171d064d,ZSh-1-2M face shield,Attachments,1 Low
5aa7e454e5b5b0214e506fa2,ZSh-1-2M Helm,Helmet,1 Low
5aa7e4a4e5b5b000137b76f2,ZSh-1-2M Helm blk,Helmet,1 Low
5eb67cf81d7b7552f4acd3e7,PPSH-41 7.62x25,Weapons SMG,2 Medium
5eb67cf81d7b7552f4acd3e9,Colt M1911 Pistol,Weapons P,2 Medium
